Order ID,Customer ID,Order Date ,Store,SalesPerson,,,,,,
27513,C4881Darw,13/05/2017,Darwin,D1,,,,,,
27514,C1401Darw,13/05/2017,Darwin,D3,,,,,,
27515,C2287Sydn,13/05/2017,Sydney,S2,,,,,,
27516,C3693Darw,13/05/2017,Darwin,D1,,,,,,
27517,C3996Bris,13/05/2017,Brisbane,B4,,,,,,
27518,C4655Bris,13/05/2017,Brisbane,B1,,,,,,
27519,C4604Bris,13/05/2017,Brisbane,B4,,,,,,
27520,C100Darw,13/05/2017,Darwin,D1,,,,,,
27521,C2919Darw,13/05/2017,Darwin,D4,,,,,,
27522,C638Bris,13/05/2017,Brisbane,B3,,,,,,
27523,C3265Bris,13/05/2017,Brisbane,B4,,,,,,
27524,C483Darw,13/05/2017,Darwin,D3,,,,,,
27525,C4819Bris,13/05/2017,Brisbane,B4,,,,,,
27526,C4602Bris,13/05/2017,Brisbane,B3,,,,,,
27527,C2474Bris,13/05/2017,Brisbane,B4,,,,,,
27528,C822Sydn,13/05/2017,Sydney,S2,,,,,,
27529,C400Melb,13/05/2017,Melbourne,M2,,,,,,
27530,C4826Darw,13/05/2017,Darwin,D2,,,,,,
27531,C1984Bris,13/05/2017,Brisbane,B2,,,,,,
27532,C3323Darw,13/05/2017,Darwin,D1,,,,,,
27533,C2516Bris,13/05/2017,Brisbane,B1,,,,,,
27534,C2615Bris,13/05/2017,Brisbane,B2,,,,,,
27535,C4150Bris,13/05/2017,Brisbane,B4,,,,,,
27536,C3498Sydn,13/05/2017,Sydney,S2,,,,,,
27537,C1963Darw,14/05/2017,Darwin,D4,,,,,,
27538,C678Darw,14/05/2017,Darwin,D4,,,,,,
27539,C4192Darw,14/05/2017,Darwin,D2,,,,,,
27540,C2844Darw,14/05/2017,Darwin,D3,,,,,,
27541,C4669Darw,14/05/2017,Darwin,D4,,,,,,
27542,C1095Darw,14/05/2017,Darwin,D3,,,,,,
27543,C1121Darw,14/05/2017,Darwin,D2,,,,,,
27544,C1955Darw,14/05/2017,Darwin,D4,,,,,,
27545,C1635Darw,14/05/2017,Darwin,D2,,,,,,
27546,C1213Darw,14/05/2017,Darwin,D2,,,,,,
27547,C1767Darw,14/05/2017,Darwin,D3,,,,,,
27548,C1940Darw,14/05/2017,Darwin,D1,,,,,,
27549,C1804Darw,14/05/2017,Darwin,D1,,,,,,
27550,C1745Darw,14/05/2017,Darwin,D2,,,,,,
27551,C1541Darw,14/05/2017,Darwin,D3,,,,,,
27552,C1816Darw,14/05/2017,Darwin,D4,,,,,,
27553,C1070Darw,14/05/2017,Darwin,D3,,,,,,
27554,C1285Darw,14/05/2017,Darwin,D2,,,,,,
27555,C2679Darw,14/05/2017,Darwin,D4,,,,,,
27556,C1373Darw,14/05/2017,Darwin,D1,,,,,,
27557,C3556Darw,14/05/2017,Darwin,D1,,,,,,
27558,C4488Darw,14/05/2017,Darwin,D1,,,,,,
27559,C1316Darw,14/05/2017,Darwin,D4,,,,,,
27560,C1280Darw,14/05/2017,Darwin,D2,,,,,,
27561,C1666Darw,14/05/2017,Darwin,D4,,,,,,
27562,C2495Darw,14/05/2017,Darwin,D2,,,,,,
27563,C3323Darw,14/05/2017,Darwin,D2,,,,,,
27564,C1643Darw,14/05/2017,Darwin,D1,,,,,,
27565,C2107Darw,14/05/2017,Darwin,D2,,,,,,
27566,C1770Darw,14/05/2017,Darwin,D2,,,,,,
27567,C2885Darw,14/05/2017,Darwin,D4,,,,,,
27568,C70Darw,14/05/2017,Darwin,D4,,,,,,
27569,C1416Darw,14/05/2017,Darwin,D3,,,,,,
27570,C3434Darw,14/05/2017,Darwin,D2,,,,,,
27571,C1302Darw,14/05/2017,Darwin,D4,,,,,,
27572,C1848Darw,14/05/2017,Darwin,D3,,,,,,
27573,C4662Darw,14/05/2017,Darwin,D3,,,,,,
27574,C1812Darw,14/05/2017,Darwin,D1,,,,,,
27575,C4541Darw,14/05/2017,Darwin,D2,,,,,,
27576,C693Bris,15/05/2017,Brisbane,B4,,,,,,
27577,C1134Darw,15/05/2017,Darwin,D4,,,,,,
27578,C80Sydn,15/05/2017,Sydney,S1,,,,,,
27579,C4148Bris,15/05/2017,Brisbane,B3,,,,,,
27580,C2746Darw,15/05/2017,Darwin,D1,,,,,,
27581,C388Bris,15/05/2017,Brisbane,B2,,,,,,
27582,C4833Sydn,15/05/2017,Sydney,S2,,,,,,
27583,C1678Darw,15/05/2017,Darwin,D4,,,,,,
27584,C1899Darw,15/05/2017,Darwin,D1,,,,,,
27585,C3147Bris,15/05/2017,Brisbane,B1,,,,,,
27586,C241Darw,15/05/2017,Darwin,D3,,,,,,
27587,C4256Bris,15/05/2017,Brisbane,B2,,,,,,
27588,C555Bris,15/05/2017,Brisbane,B4,,,,,,
27589,C3807Bris,15/05/2017,Brisbane,B4,,,,,,
27590,C2969Sydn,15/05/2017,Sydney,S2,,,,,,
27591,C5067Melb,15/05/2017,Melbourne,M1,,,,,,
27592,C2116Bris,15/05/2017,Brisbane,B4,,,,,,
27593,C3800Bris,15/05/2017,Brisbane,B1,,,,,,
27594,C2981Bris,15/05/2017,Brisbane,B3,,,,,,
27595,C3302Bris,15/05/2017,Brisbane,B4,,,,,,
27596,C3907Bris,15/05/2017,Brisbane,B4,,,,,,
27597,C4783Bris,15/05/2017,Brisbane,B2,,,,,,
27598,C3559Bris,15/05/2017,Brisbane,B1,,,,,,
27599,C4464Bris,15/05/2017,Brisbane,B2,,,,,,
27600,C3642Bris,15/05/2017,Brisbane,B4,,,,,,
27601,C2456Bris,15/05/2017,Brisbane,B3,,,,,,
27602,C202Sydn,15/05/2017,Sydney,S2,,,,,,
27603,C4838Bris,15/05/2017,Brisbane,B4,,,,,,
27604,C181Darw,15/05/2017,Darwin,D3,,,,,,
27605,C3636Bris,15/05/2017,Brisbane,B4,,,,,,
27606,C3419Bris,15/05/2017,Brisbane,B2,,,,,,
27607,C4819Bris,16/05/2017,Brisbane,B2,,,,,,
27608,C3449Bris,16/05/2017,Brisbane,B1,,,,,,
27609,C2152Darw,16/05/2017,Darwin,D4,,,,,,
27610,C1181Darw,16/05/2017,Darwin,D1,,,,,,
27611,C1872Darw,16/05/2017,Darwin,D2,,,,,,
27612,C1220Melb,16/05/2017,Melbourne,M1,,,,,,
27613,C4208Bris,16/05/2017,Brisbane,B1,,,,,,
27614,C218Darw,16/05/2017,Darwin,D4,,,,,,
27615,C961Bris,16/05/2017,Brisbane,B4,,,,,,
27616,C4294Sydn,16/05/2017,Sydney,S1,,,,,,
27617,C1610Darw,16/05/2017,Darwin,D3,,,,,,
27618,C2410Bris,16/05/2017,Brisbane,B3,,,,,,
27619,C3203Darw,16/05/2017,Darwin,D1,,,,,,
27620,C4903Bris,16/05/2017,Brisbane,B2,,,,,,
27621,C2682Bris,16/05/2017,Brisbane,B1,,,,,,
27622,C3838Darw,16/05/2017,Darwin,D2,,,,,,
27623,C242Sydn,16/05/2017,Sydney,S1,,,,,,
27624,C4087Melb,16/05/2017,Melbourne,M1,,,,,,
27625,C4992Sydn,16/05/2017,Sydney,S1,,,,,,
27626,C623Bris,16/05/2017,Brisbane,B4,,,,,,
27627,C613Sydn,16/05/2017,Sydney,S2,,,,,,
27628,C179Darw,16/05/2017,Darwin,D4,,,,,,
27629,C4854Bris,16/05/2017,Brisbane,B1,,,,,,
27630,C1381Darw,16/05/2017,Darwin,D2,,,,,,
27631,C2691Bris,16/05/2017,Brisbane,B2,,,,,,
27632,C4810Bris,16/05/2017,Brisbane,B4,,,,,,
27633,C4102Bris,16/05/2017,Brisbane,B2,,,,,,
27634,C2516Bris,16/05/2017,Brisbane,B1,,,,,,
27635,C2213Bris,17/05/2017,Brisbane,B1,,,,,,
27636,C3097Darw,17/05/2017,Darwin,D4,,,,,,
27637,C3407Bris,17/05/2017,Brisbane,B3,,,,,,
27638,C3646Darw,17/05/2017,Darwin,D4,,,,,,
27639,C3651Bris,17/05/2017,Brisbane,B4,,,,,,
27640,C464Bris,17/05/2017,Brisbane,B4,,,,,,
27641,C4126Bris,17/05/2017,Brisbane,B4,,,,,,
27642,C1864Darw,17/05/2017,Darwin,D3,,,,,,
27643,C1297Darw,17/05/2017,Darwin,D2,,,,,,
27644,C1070Darw,17/05/2017,Darwin,D1,,,,,,
27645,C3026Bris,17/05/2017,Brisbane,B2,,,,,,
27646,C4696Bris,17/05/2017,Brisbane,B4,,,,,,
27647,C4577Bris,17/05/2017,Brisbane,B1,,,,,,
27648,C664Bris,17/05/2017,Brisbane,B2,,,,,,
27649,C3217Darw,17/05/2017,Darwin,D3,,,,,,
27650,C2143Bris,17/05/2017,Brisbane,B3,,,,,,
27651,C3848Bris,17/05/2017,Brisbane,B1,,,,,,
27652,C362Bris,17/05/2017,Brisbane,B3,,,,,,
27653,C781Melb,17/05/2017,Melbourne,M2,,,,,,
27654,C3925Darw,17/05/2017,Darwin,D1,,,,,,
27655,C3757Bris,17/05/2017,Brisbane,B4,,,,,,
27656,C2186Bris,17/05/2017,Brisbane,B3,,,,,,
27657,C1272Darw,17/05/2017,Darwin,D2,,,,,,
27658,C332Bris,17/05/2017,Brisbane,B3,,,,,,
27659,C482Bris,17/05/2017,Brisbane,B2,,,,,,
27660,C1325Darw,17/05/2017,Darwin,D2,,,,,,
27661,C1574Darw,17/05/2017,Darwin,D4,,,,,,
27662,C4668Bris,17/05/2017,Brisbane,B1,,,,,,
27663,C1510Darw,18/05/2017,Darwin,D1,,,,,,
27664,C788Darw,18/05/2017,Darwin,D4,,,,,,
27665,C4102Bris,18/05/2017,Brisbane,B4,,,,,,
27666,C3894Melb,18/05/2017,Melbourne,M2,,,,,,
27667,C4400Sydn,18/05/2017,Sydney,S1,,,,,,
27668,C4278Bris,18/05/2017,Brisbane,B3,,,,,,
27669,C4223Melb,18/05/2017,Melbourne,M1,,,,,,
27670,C850Bris,18/05/2017,Brisbane,B4,,,,,,
27671,C4580Darw,18/05/2017,Darwin,D4,,,,,,
27672,C931Bris,18/05/2017,Brisbane,B3,,,,,,
27673,C952Melb,18/05/2017,Melbourne,M2,,,,,,
27674,C893Melb,18/05/2017,Melbourne,M1,,,,,,
27675,C571Bris,18/05/2017,Brisbane,B4,,,,,,
27676,C2761Bris,18/05/2017,Brisbane,B4,,,,,,
27677,C1140Darw,18/05/2017,Darwin,D2,,,,,,
27678,C469Darw,18/05/2017,Darwin,D4,,,,,,
27679,C892Bris,18/05/2017,Brisbane,B3,,,,,,
27680,C973Sydn,18/05/2017,Sydney,S2,,,,,,
27681,C1723Darw,18/05/2017,Darwin,D1,,,,,,
27682,C3655Darw,18/05/2017,Darwin,D1,,,,,,
27683,C2109Bris,18/05/2017,Brisbane,B1,,,,,,
27684,C2049Bris,18/05/2017,Brisbane,B2,,,,,,
27685,C4488Darw,18/05/2017,Darwin,D1,,,,,,
27686,C4466Bris,18/05/2017,Brisbane,B1,,,,,,
27687,C3930Bris,18/05/2017,Brisbane,B2,,,,,,
27688,C3096Bris,18/05/2017,Brisbane,B2,,,,,,
27689,C4329Melb,18/05/2017,Melbourne,M2,,,,,,
27690,C1264Darw,18/05/2017,Darwin,D3,,,,,,
27691,C3737Bris,18/05/2017,Brisbane,B4,,,,,,
27692,C897Bris,18/05/2017,Brisbane,B4,,,,,,
27693,C995Bris,18/05/2017,Brisbane,B4,,,,,,
27694,C887Melb,18/05/2017,Melbourne,M2,,,,,,
27695,C4835Bris,18/05/2017,Brisbane,B3,,,,,,
27696,C3218Bris,19/05/2017,Brisbane,B2,,,,,,
27697,C124Darw,19/05/2017,Darwin,D2,,,,,,
27698,C353Bris,19/05/2017,Brisbane,B3,,,,,,
27699,C2475Darw,19/05/2017,Darwin,D2,,,,,,
27700,C4524Bris,19/05/2017,Brisbane,B1,,,,,,
27701,C1447Sydn,19/05/2017,Sydney,S1,,,,,,
27702,C678Darw,19/05/2017,Darwin,D3,,,,,,
27703,C969Melb,19/05/2017,Melbourne,M2,,,,,,
27704,C4689Sydn,19/05/2017,Sydney,S2,,,,,,
27705,C64Darw,19/05/2017,Darwin,D2,,,,,,
27706,C3238Bris,19/05/2017,Brisbane,B3,,,,,,
27707,C3538Bris,19/05/2017,Brisbane,B2,,,,,,
27708,C911Bris,19/05/2017,Brisbane,B4,,,,,,
27709,C4786Bris,19/05/2017,Brisbane,B1,,,,,,
27710,C2098Bris,19/05/2017,Brisbane,B3,,,,,,
27711,C974Melb,19/05/2017,Melbourne,M2,,,,,,
27712,C2005Bris,19/05/2017,Brisbane,B3,,,,,,
27713,C4527Darw,19/05/2017,Darwin,D4,,,,,,
27714,C4255Bris,19/05/2017,Brisbane,B3,,,,,,
27715,C643Bris,19/05/2017,Brisbane,B1,,,,,,
27716,C3113Bris,19/05/2017,Brisbane,B1,,,,,,
27717,C1723Darw,19/05/2017,Darwin,D4,,,,,,
27718,C1224Melb,19/05/2017,Melbourne,M2,,,,,,
27719,C63Bris,19/05/2017,Brisbane,B3,,,,,,
27720,C4971Darw,19/05/2017,Darwin,D2,,,,,,
27721,C1465Darw,19/05/2017,Darwin,D2,,,,,,
27722,C46Sydn,19/05/2017,Sydney,S1,,,,,,
27723,C4195Bris,19/05/2017,Brisbane,B2,,,,,,
27724,C2884Bris,19/05/2017,Brisbane,B1,,,,,,
27725,C700Bris,19/05/2017,Brisbane,B2,,,,,,
27726,C2550Darw,19/05/2017,Darwin,D1,,,,,,
27727,C2816Sydn,19/05/2017,Sydney,S1,,,,,,
27728,C2396Sydn,19/05/2017,Sydney,S2,,,,,,
27729,C1715Darw,19/05/2017,Darwin,D2,,,,,,
27730,C2991Darw,19/05/2017,Darwin,D1,,,,,,
27731,C1407Darw,19/05/2017,Darwin,D2,,,,,,
27732,C4857Darw,20/05/2017,Darwin,D4,,,,,,
27733,C4381Bris,20/05/2017,Brisbane,B3,,,,,,
27734,C1439Darw,20/05/2017,Darwin,D3,,,,,,
27735,C209Sydn,20/05/2017,Sydney,S1,,,,,,
27736,C955Bris,20/05/2017,Brisbane,B1,,,,,,
27737,C4405Sydn,20/05/2017,Sydney,S2,,,,,,
27738,C1800Darw,20/05/2017,Darwin,D3,,,,,,
27739,C763Darw,20/05/2017,Darwin,D2,,,,,,
27740,C2144Bris,20/05/2017,Brisbane,B2,,,,,,
27741,C2207Bris,20/05/2017,Brisbane,B3,,,,,,
27742,C3893Bris,20/05/2017,Brisbane,B1,,,,,,
27743,C1462Darw,20/05/2017,Darwin,D4,,,,,,
27744,C4667Darw,20/05/2017,Darwin,D2,,,,,,
27745,C5004Darw,20/05/2017,Darwin,D4,,,,,,
27746,C1458Darw,20/05/2017,Darwin,D1,,,,,,
27747,C2460Bris,20/05/2017,Brisbane,B3,,,,,,
27748,C1112Darw,20/05/2017,Darwin,D4,,,,,,
27749,C4984Sydn,20/05/2017,Sydney,S2,,,,,,
27750,C547Bris,20/05/2017,Brisbane,B4,,,,,,
27751,C3958Darw,20/05/2017,Darwin,D1,,,,,,
27752,C384Bris,20/05/2017,Brisbane,B4,,,,,,
27753,C73Bris,20/05/2017,Brisbane,B1,,,,,,
27754,C1496Sydn,20/05/2017,Sydney,S1,,,,,,
27755,C4579Bris,20/05/2017,Brisbane,B2,,,,,,
27756,C4022Bris,20/05/2017,Brisbane,B4,,,,,,
27757,C202Sydn,20/05/2017,Sydney,S1,,,,,,
27758,C3319Bris,20/05/2017,Brisbane,B3,,,,,,
27759,C1271Darw,20/05/2017,Darwin,D3,,,,,,
27760,C3023Sydn,20/05/2017,Sydney,S1,,,,,,
27761,C787Melb,20/05/2017,Melbourne,M1,,,,,,
27762,C1481Darw,21/05/2017,Darwin,D1,,,,,,
27763,C1468Darw,21/05/2017,Darwin,D4,,,,,,
27764,C1347Darw,21/05/2017,Darwin,D4,,,,,,
27765,C1618Darw,21/05/2017,Darwin,D1,,,,,,
27766,C1373Darw,21/05/2017,Darwin,D1,,,,,,
27767,C1611Darw,21/05/2017,Darwin,D4,,,,,,
27768,C149Darw,21/05/2017,Darwin,D4,,,,,,
27769,C1446Darw,21/05/2017,Darwin,D3,,,,,,
27770,C1892Darw,21/05/2017,Darwin,D3,,,,,,
27771,C1044Darw,21/05/2017,Darwin,D3,,,,,,
27772,C1013Darw,21/05/2017,Darwin,D2,,,,,,
27773,C4103Darw,21/05/2017,Darwin,D3,,,,,,
27774,C608Darw,21/05/2017,Darwin,D3,,,,,,
27775,C1074Darw,21/05/2017,Darwin,D4,,,,,,
27776,C4563Darw,21/05/2017,Darwin,D1,,,,,,
27777,C846Darw,21/05/2017,Darwin,D2,,,,,,
27778,C3487Darw,21/05/2017,Darwin,D3,,,,,,
27779,C1153Darw,21/05/2017,Darwin,D3,,,,,,
27780,C4932Darw,21/05/2017,Darwin,D1,,,,,,
27781,C2601Darw,21/05/2017,Darwin,D4,,,,,,
27782,C3223Darw,21/05/2017,Darwin,D4,,,,,,
27783,C3732Darw,21/05/2017,Darwin,D2,,,,,,
27784,C1313Darw,21/05/2017,Darwin,D1,,,,,,
27785,C1412Darw,21/05/2017,Darwin,D3,,,,,,
27786,C1695Darw,21/05/2017,Darwin,D1,,,,,,
27787,C4137Darw,21/05/2017,Darwin,D1,,,,,,
27788,C4898Darw,21/05/2017,Darwin,D4,,,,,,
27789,C1118Darw,21/05/2017,Darwin,D4,,,,,,
27790,C4739Darw,21/05/2017,Darwin,D3,,,,,,
27791,C1317Darw,21/05/2017,Darwin,D4,,,,,,
27792,C2687Darw,21/05/2017,Darwin,D2,,,,,,
27793,C3144Bris,22/05/2017,Brisbane,B1,,,,,,
27794,C3720Melb,22/05/2017,Melbourne,M1,,,,,,
27795,C2221Bris,22/05/2017,Brisbane,B1,,,,,,
27796,C4278Bris,22/05/2017,Brisbane,B1,,,,,,
27797,C2166Darw,22/05/2017,Darwin,D2,,,,,,
27798,C1423Darw,22/05/2017,Darwin,D3,,,,,,
27799,C4072Melb,22/05/2017,Melbourne,M1,,,,,,
27800,C355Bris,22/05/2017,Brisbane,B3,,,,,,
27801,C2707Darw,22/05/2017,Darwin,D1,,,,,,
27802,C2712Bris,22/05/2017,Brisbane,B1,,,,,,
27803,C2736Bris,22/05/2017,Brisbane,B1,,,,,,
27804,C4701Bris,22/05/2017,Brisbane,B1,,,,,,
27805,C2340Sydn,22/05/2017,Sydney,S2,,,,,,
27806,C2947Bris,22/05/2017,Brisbane,B4,,,,,,
27807,C4727Sydn,22/05/2017,Sydney,S1,,,,,,
27808,C4684Bris,22/05/2017,Brisbane,B1,,,,,,
27809,C4916Bris,22/05/2017,Brisbane,B2,,,,,,
27810,C3463Sydn,22/05/2017,Sydney,S2,,,,,,
27811,C3620Bris,22/05/2017,Brisbane,B4,,,,,,
27812,C3027Darw,22/05/2017,Darwin,D2,,,,,,
27813,C2948Bris,22/05/2017,Brisbane,B1,,,,,,
27814,C4857Darw,22/05/2017,Darwin,D3,,,,,,
27815,C1160Darw,22/05/2017,Darwin,D4,,,,,,
27816,C2774Bris,22/05/2017,Brisbane,B4,,,,,,
27817,C3110Bris,22/05/2017,Brisbane,B4,,,,,,
27818,C1946Darw,22/05/2017,Darwin,D3,,,,,,
27819,C1415Darw,22/05/2017,Darwin,D4,,,,,,
27820,C91Bris,22/05/2017,Brisbane,B2,,,,,,
27821,C1272Darw,22/05/2017,Darwin,D2,,,,,,
27822,C2691Bris,22/05/2017,Brisbane,B4,,,,,,
27823,C3183Sydn,22/05/2017,Sydney,S2,,,,,,
27824,C2778Bris,22/05/2017,Brisbane,B4,,,,,,
27825,C1598Sydn,22/05/2017,Sydney,S1,,,,,,
27826,C1270Darw,23/05/2017,Darwin,D3,,,,,,
27827,C2676Sydn,23/05/2017,Sydney,S1,,,,,,
27828,C77Melb,23/05/2017,Melbourne,M1,,,,,,
27829,C27Bris,23/05/2017,Brisbane,B1,,,,,,
27830,C2021Darw,23/05/2017,Darwin,D3,,,,,,
27831,C3460Bris,23/05/2017,Brisbane,B2,,,,,,
27832,C1161Melb,23/05/2017,Melbourne,M1,,,,,,
27833,C1051Darw,23/05/2017,Darwin,D2,,,,,,
27834,C4788Sydn,23/05/2017,Sydney,S1,,,,,,
27835,C3304Bris,23/05/2017,Brisbane,B3,,,,,,
27836,C4562Bris,23/05/2017,Brisbane,B2,,,,,,
27837,C3766Darw,23/05/2017,Darwin,D3,,,,,,
27838,C846Darw,23/05/2017,Darwin,D4,,,,,,
27839,C1615Darw,23/05/2017,Darwin,D1,,,,,,
27840,C278Darw,23/05/2017,Darwin,D3,,,,,,
27841,C1925Darw,23/05/2017,Darwin,D2,,,,,,
27842,C3386Bris,23/05/2017,Brisbane,B1,,,,,,
27843,C3050Darw,23/05/2017,Darwin,D2,,,,,,
27844,C3620Bris,23/05/2017,Brisbane,B3,,,,,,
27845,C4497Bris,23/05/2017,Brisbane,B3,,,,,,
27846,C3325Bris,23/05/2017,Brisbane,B4,,,,,,
27847,C905Bris,23/05/2017,Brisbane,B2,,,,,,
27848,C535Darw,23/05/2017,Darwin,D3,,,,,,
27849,C4751Darw,23/05/2017,Darwin,D4,,,,,,
27850,C412Melb,23/05/2017,Melbourne,M1,,,,,,
27851,C1510Darw,23/05/2017,Darwin,D3,,,,,,
27852,C4601Bris,23/05/2017,Brisbane,B2,,,,,,
27853,C4329Melb,23/05/2017,Melbourne,M1,,,,,,
27854,C5038Darw,23/05/2017,Darwin,D1,,,,,,
27855,C3561Sydn,23/05/2017,Sydney,S2,,,,,,
27856,C4404Darw,23/05/2017,Darwin,D4,,,,,,
27857,C227Bris,23/05/2017,Brisbane,B2,,,,,,
27858,C2396Sydn,23/05/2017,Sydney,S2,,,,,,
27859,C3614Sydn,23/05/2017,Sydney,S1,,,,,,
27860,C4337Bris,23/05/2017,Brisbane,B2,,,,,,
27861,C3301Bris,24/05/2017,Brisbane,B1,,,,,,
27862,C2509Bris,24/05/2017,Brisbane,B4,,,,,,
27863,C4775Darw,24/05/2017,Darwin,D3,,,,,,
27864,C4456Bris,24/05/2017,Brisbane,B2,,,,,,
27865,C3621Bris,24/05/2017,Brisbane,B3,,,,,,
27866,C2869Sydn,24/05/2017,Sydney,S2,,,,,,
27867,C219Bris,24/05/2017,Brisbane,B4,,,,,,
27868,C1422Darw,24/05/2017,Darwin,D4,,,,,,
27869,C3192Bris,24/05/2017,Brisbane,B1,,,,,,
27870,C4374Melb,24/05/2017,Melbourne,M1,,,,,,
27871,C4049Melb,24/05/2017,Melbourne,M2,,,,,,
27872,C357Bris,24/05/2017,Brisbane,B3,,,,,,
27873,C1734Darw,24/05/2017,Darwin,D1,,,,,,
27874,C147Darw,24/05/2017,Darwin,D1,,,,,,
27875,C4576Sydn,24/05/2017,Sydney,S2,,,,,,
27876,C858Bris,24/05/2017,Brisbane,B4,,,,,,
27877,C169Darw,24/05/2017,Darwin,D4,,,,,,
27878,C446Sydn,24/05/2017,Sydney,S1,,,,,,
27879,C2332Darw,24/05/2017,Darwin,D3,,,,,,
27880,C4172Bris,24/05/2017,Brisbane,B2,,,,,,
27881,C1645Darw,24/05/2017,Darwin,D4,,,,,,
27882,C605Sydn,24/05/2017,Sydney,S2,,,,,,
27883,C4466Bris,24/05/2017,Brisbane,B1,,,,,,
27884,C3544Bris,24/05/2017,Brisbane,B2,,,,,,
27885,C4794Bris,24/05/2017,Brisbane,B3,,,,,,
27886,C1599Sydn,24/05/2017,Sydney,S2,,,,,,
27887,C4579Bris,24/05/2017,Brisbane,B3,,,,,,
27888,C2402Bris,24/05/2017,Brisbane,B1,,,,,,
27889,C2485Bris,24/05/2017,Brisbane,B2,,,,,,
27890,C2445Sydn,24/05/2017,Sydney,S2,,,,,,
27891,C1600Sydn,24/05/2017,Sydney,S2,,,,,,
27892,C698Darw,24/05/2017,Darwin,D4,,,,,,
27893,C2657Sydn,24/05/2017,Sydney,S1,,,,,,
27894,C1502Darw,24/05/2017,Darwin,D4,,,,,,
27895,C4834Bris,24/05/2017,Brisbane,B4,,,,,,
27896,C4409Sydn,24/05/2017,Sydney,S1,,,,,,
27897,C2615Bris,24/05/2017,Brisbane,B4,,,,,,
27898,C1422Darw,25/05/2017,Darwin,D4,,,,,,
27899,C1874Darw,25/05/2017,Darwin,D3,,,,,,
27900,C4636Sydn,25/05/2017,Sydney,S2,,,,,,
27901,C4412Bris,25/05/2017,Brisbane,B4,,,,,,
27902,C2912Bris,25/05/2017,Brisbane,B1,,,,,,
27903,C204Bris,25/05/2017,Brisbane,B2,,,,,,
27904,C5000Sydn,25/05/2017,Sydney,S1,,,,,,
27905,C2661Sydn,25/05/2017,Sydney,S2,,,,,,
27906,C390Bris,25/05/2017,Brisbane,B1,,,,,,
27907,C5047Melb,25/05/2017,Melbourne,M1,,,,,,
27908,C2315Darw,25/05/2017,Darwin,D4,,,,,,
27909,C2034Bris,25/05/2017,Brisbane,B3,,,,,,
27910,C3416Bris,25/05/2017,Brisbane,B3,,,,,,
27911,C950Bris,25/05/2017,Brisbane,B1,,,,,,
27912,C222Bris,25/05/2017,Brisbane,B2,,,,,,
27913,C1702Sydn,25/05/2017,Sydney,S1,,,,,,
27914,C3261Bris,25/05/2017,Brisbane,B2,,,,,,
27915,C667Bris,25/05/2017,Brisbane,B4,,,,,,
27916,C4676Bris,25/05/2017,Brisbane,B4,,,,,,
27917,C4024Bris,25/05/2017,Brisbane,B1,,,,,,
27918,C4912Darw,25/05/2017,Darwin,D4,,,,,,
27919,C2535Bris,25/05/2017,Brisbane,B2,,,,,,
27920,C718Sydn,25/05/2017,Sydney,S1,,,,,,
27921,C1731Darw,25/05/2017,Darwin,D2,,,,,,
27922,C65Bris,25/05/2017,Brisbane,B2,,,,,,
27923,C3582Bris,25/05/2017,Brisbane,B1,,,,,,
27924,C3935Bris,25/05/2017,Brisbane,B2,,,,,,
27925,C1920Sydn,25/05/2017,Sydney,S2,,,,,,
27926,C949Bris,25/05/2017,Brisbane,B2,,,,,,
27927,C1410Darw,25/05/2017,Darwin,D3,,,,,,
27928,C953Bris,25/05/2017,Brisbane,B3,,,,,,
27929,C1102Darw,25/05/2017,Darwin,D2,,,,,,
27930,C4752Bris,26/05/2017,Brisbane,B2,,,,,,
27931,C4227Bris,26/05/2017,Brisbane,B3,,,,,,
27932,C1534Darw,26/05/2017,Darwin,D3,,,,,,
27933,C3407Bris,26/05/2017,Brisbane,B3,,,,,,
27934,C352Bris,26/05/2017,Brisbane,B1,,,,,,
27935,C4910Darw,26/05/2017,Darwin,D4,,,,,,
27936,C425Bris,26/05/2017,Brisbane,B1,,,,,,
27937,C2085Bris,26/05/2017,Brisbane,B1,,,,,,
27938,C4072Melb,26/05/2017,Melbourne,M2,,,,,,
27939,C4709Bris,26/05/2017,Brisbane,B2,,,,,,
27940,C1192Melb,26/05/2017,Melbourne,M1,,,,,,
27941,C1025Sydn,26/05/2017,Sydney,S1,,,,,,
27942,C4066Melb,26/05/2017,Melbourne,M2,,,,,,
27943,C84Bris,26/05/2017,Brisbane,B2,,,,,,
27944,C1016Darw,26/05/2017,Darwin,D4,,,,,,
27945,C1699Darw,26/05/2017,Darwin,D4,,,,,,
27946,C3512Bris,26/05/2017,Brisbane,B1,,,,,,
27947,C4780Sydn,26/05/2017,Sydney,S1,,,,,,
27948,C2186Bris,26/05/2017,Brisbane,B2,,,,,,
27949,C2735Bris,26/05/2017,Brisbane,B1,,,,,,
27950,C1780Darw,26/05/2017,Darwin,D3,,,,,,
27951,C4404Darw,26/05/2017,Darwin,D4,,,,,,
27952,C30Sydn,26/05/2017,Sydney,S1,,,,,,
27953,C3208Bris,26/05/2017,Brisbane,B2,,,,,,
27954,C1826Sydn,26/05/2017,Sydney,S2,,,,,,
27955,C2470Bris,26/05/2017,Brisbane,B4,,,,,,
27956,C1163Melb,26/05/2017,Melbourne,M2,,,,,,
27957,C270Darw,26/05/2017,Darwin,D4,,,,,,
